code,part_length,routability,probability
^BrnF\[ArpJC[ArmUcd^b_aAkbrmM`a`Nmr[X^`_ParA_^rbc^BqnEp[Aq\IC[Admqcd_b^aAkbqma`q`amq[W_`^OaqA_^qbcjhqcGp]DK\qp\Aimqhi_g^fAojqmfeqefmq]Y_e^SfqglAqghjhrcH\]DLprp\ArmVhi^g_fAojrmRefeQmr]Z^e_TfrglArgh,49,0,1.7896473204773854e-25
a_b^dcUmrAcbrA_^r[X^`_ParmM`a`NmrbkA^BrnF\[ArpJC[a^b_dcqmdAcbqA_^q[W_`^Oaqma`q`amqbkA^BqnEp[Aq\IC[f^g_ihqmiAhgqglAq]Y_e^SfqmfeqefmqjoAjhqcGp]DK\qp\f_g^ihVmrAhgrglAr]Z^e_TfrmRefeQmrjoAjhrcH\]DLprp\,49,0,4.3218026542484606e-15
cbrB^ArpJC[A[\FnrmN`a`MmrA_^raP_`^X[rbkArmUcd^b_acbqB^Aq\IC[A[pEnqma`q`amqA_^qaO^`_W[qbkAdmqcd_b^ahgqhjA\pq\KD]pGcqmfeqefmqglAqfS^e_Y]qjoAimqhi_g^fhgrhjA\prpLD]\HcrmRefeQmrglArfT_e^Z]rjoArmVhi^g_f,49,0,3.028414895768429e-16
^BrmN`a`MmrA_^r[X^`_ParnF\[A[CJprArmUcd^b_aAcbrbk^Bqma`q`amqA_^q[W_`^OaqnEp[A[CI\qAdmqcd_b^aAcbqbkjhqmfeqefmqglAq]Y_e^SfqcGp]DK\qp\Aimqhi_g^fAhgqjojhrmRefeQmrglAr]Z^e_TfrcH\]DLprp\ArmVhi^g_fAhgrjo,49,0,1.0793022905788641e-19
kbraP_`^X[rnF\[ArpJC[ArmM`a`Nmr^_Aa_b^dcUmrAcbrB^kbqaO^`_W[qnEp[Aq\IC[Aqma`q`amq^_Aa^b_dcqmdAcbqB^jhqfS^e_Y]qcGp]DK\qp\AqmfeqefmqjoAf^g_ihqmiAhgqgljhrfT_e^Z]rcH\]DLprp\ArmQefeRmrjoAf_g^ihVmrAhgrgl,49,0,1.4323665465650329e-25
kbrbcAa_b^dcUmrA^BrmN`a`Mmr[X^`_Par^_ArnF\[ArpJC[kbqbcAa^b_dcqmdA^Bqma`q`amq[W_`^Oaq^_AqnEp[Aq\IC[jhqghAf^g_ihqmiAlgqmfeqefmq]Y_e^SfqjoAqcGp]DK\qp\jhrghAf_g^ihVmrAlgrmRefeQmr]Z^e_TfrjoArcH\]DLprp\,49,0,3.0668992871555126e-14
cbrmN`a`MmrbkA_^raP_`^X[rA[CJprnF\[ArB^Aa_b^dcUmrcbqma`q`amqbkA_^qaO^`_W[qA[CI\qnEp[AqB^Aa^b_dcqmdojqmfeqefmqhjAhgqfS^e_Y]qA\pq\KD]pGcqglAf^g_ihqmiojrmRefeQmrhjAhgrfT_e^Z]rA\prpLD]\HcrglAf_g^ihVmr,49,0,3.2229447555209845e-08
cbr^_A[CJprnF\[ArB^ArmUcd^b_aAkbraP_`^X[rmN`a`Mmrcbq^_A[CI\qnEp[AqB^Admqcd_b^aAkbqaO^`_W[qma`q`amqojqghA\pq\KD]pGcqglAimqhi_g^fAjhqfS^e_Y]qmfeqefmqojrghA\prpLD]\HcrglArmVhi^g_fAjhrfT_e^Z]rmRefeQmr,49,0,5.922315400859159e-17
[CJprA[\FnrAkbrmN`a`Mmr^_A^Br[X^`_ParbcAa_b^dcUmr[CI\qA[pEnqAkbqma`q`amq^_A^Bq[W_`^OaqbcAa^b_dcqmd\pq\KD]pGcqAojqmfeqefmqghAlgq]Y_e^SfqhjAf^g_ihqmi\prpLD]\HcrAojrmRefeQmrghAlgr]Z^e_TfrhjAf_g^ihVmr,49,0,2.3329591296999963e-15
[CJprA[\FnrbkArbcAa_b^dcUmrA_^rmN`a`Mmr[X^`_ParB^[CI\qA[pEnqbkAqbcAa^b_dcqmdA_^qma`q`amq[W_`^OaqB^\pq\KD]pGcqjoAqhjAf^g_ihqmiAhgqmfeqefmq]Y_e^Sfqgl\prpLD]\HcrjoArhjAf_g^ihVmrAhgrmRefeQmr]Z^e_Tfrgl,49,0,2.0466754794522154e-23
^BrnF\[A[CJprAa_b^dcUmrAcbr^_Ar[X^`_ParmN`a`Mmrbk^BqnEp[A[CI\qAa^b_dcqmdAcbq^_Aq[W_`^Oaqma`q`amqbkjhqcGp]DK\qp\Af^g_ihqmiAhgqAlgq]Y_e^SfqmfeqefmqjojhrcH\]DLprp\Af_g^ihVmrAhgrAlgr]Z^e_TfrmQefeRmrjo,49,0,5.655451745701268e-23
kbrnF\[A[CJprAa_b^dcUmrA^BrmN`a`MmrA_^r[X^`_ParbckbqnEp[A[CI\qAa^b_dcqmdA^Bqma`q`amqA_^q[W_`^OaqbcojqcGp]DK\qp\Af^g_ihqmiAjhqmfeqefmqglAq]Y_e^SfqghojrcH\]DLprp\Af_g^ihVmrAjhrmQefeRmrglAr]Z^e_Tfrgh,49,0,1.0573077721563744e-21
rmUcd^b_aA^Br[X^`_ParmN`a`MmrbkA[CJprA[\FnrAcbr^_dmqcd_b^aA^Bq[W_`^Oaqma`q`amqbkA[CI\qA[pEnqAcbq^_imqhi_g^fAlgq]Y_e^SfqmfeqefmqhjA\pq\KD]pGcqAojqghrmVhi^g_fAlgr]Z^e_TfrmQefeRmrhjA\prpLD]\HcrAojrgh,49,0,0.00020288035739213228
a_b^dcUmrAcbr[X^`_ParmM`a`NmrB^A[CJprA[\FnrAkbr^_a^b_dcqmdAcbq[W_`^Oaqma`q`amqB^A[CI\qA[pEnqAkbq^_f^g_ihqmiAojq]Y_e^SfqmfeqefmqglA\pq\KD]pGcqAjhqghf_g^ihVmrAojr]Z^e_TfrmRefeQmrglA\prpLD]\HcrAjhrgh,49,0,1.810579561833947e-07
kbrmN`a`MmrA[\FnrpJC[Ar[X^`_Par^_AcbrB^Aa_b^dcUmrkbqma`q`amqA[pEnq\IC[Aq[W_`^Oaq^_AcbqB^Aa^b_dcqmdlgqmfeqefmqcGp]DK\qp\Aq]Y_e^SfqghAjhqjoAf^g_ihqmilgrmQefeRmrcH\]DLprp\Ar]Z^e_TfrghAjhrjoAf_g^ihVmr,49,0,1.1942291114976333e-24
kbraP_`^X[rB^A[CJprnF\[ArmN`a`Mmr^_ArbcArmUcd^b_akbqaO^`_W[qB^A[CI\qnEp[Aqma`q`amq^_AqbcAdmqcd_b^algqfS^e_Y]qjoA\pq\KD]pGcqmfeqefmqghAqhjAimqhi_g^flgrfT_e^Z]rjoA\prpLD]\HcrmQefeRmrghArhjArmVhi^g_f,49,0,3.546882333918942e-27
[CJprA[\FnraP_`^X[rmM`a`NmrbkA_^rB^ArbcArmUcd^b_a[CI\qA[pEnqaO^`_W[qma`q`amqbkA_^qB^AqbcAdmqcd_b^a\pq\KD]pGcqfS^e_Y]qmfeqefmqhjAhgqglAqjoAimqhi_g^f\prpLD]\HcrfT_e^Z]rmQefeRmrhjAhgrglArjoArmVhi^g_f,49,0,4.3192112755309486e-13
[CJprA[\Fnr[X^`_ParmM`a`NmrB^Aa_b^dcUmrA_^rbkArbc[CI\qA[pEnq[W_`^Oaqma`q`amqB^Aa^b_dcqmdA_^qbkAqbc\pq\KD]pGcq]Y_e^SfqmfeqefmqglAf^g_ihqmiAhgqhjAqjo\prpLD]\Hcr]Z^e_TfrmQefeRmrglAf_g^ihVmrAhgrhjArjo,49,0,3.5764933237203422e-09
[CJprA[\FnrbcA_^rmN`a`Mmr[X^`_ParB^AkbrAa_b^dcUmr[CI\qA[pEnqbcA_^qma`q`amq[W_`^OaqB^AkbqAa^b_dcqmd\pq\KD]pGcqglAhgqmfeqefmq]Y_e^SfqjoAjhqAf^g_ihqmi\prpLD]\HcrglAhgrmQefeRmr]Z^e_TfrjoAjhrAf_g^ihVmr,49,0,1.2342446705916513e-18
[CJprA[\FnrbcA^BraP_`^X[rmM`a`NmrbkA_^rAa_b^dcUmr[CI\qA[pEnqbcA^BqaO^`_W[qma`q`amqbkA_^qAa^b_dcqmd\pq\KD]pGcqglAojqfS^e_Y]qmfeqefmqhjAhgqAf^g_ihqmi\prpLD]\HcrglAojrfT_e^Z]rmRefeQmrhjAhgrAf_g^ihVmr,49,0,1.1541436019993131e-18
cbr[X^`_ParA[\FnrpJC[AkbrmN`a`MmrA^Br^_Aa_b^dcUmrcbq[W_`^OaqA[pEnq\IC[Akbqma`q`amqA^Bq^_Aa^b_dcqmdojq]Y_e^SfqcGp]DK\qp\AhgqmfeqefmqAjhqglAf^g_ihqmiojr]Z^e_TfrcH\]DLprp\AhgrmRefeQmrAjhrglAf_g^ihVmr,49,0,1.0670799355239069e-08
cbrbkArmUcd^b_aAr^_A^BrmN`a`MmraP_`^X[rA[\FnrpJC[cbqbkAdmqcd_b^aAq^_A^Bqma`q`amqaO^`_W[qA[pEnq\IC[ojqghAimqhi_g^fAqglAjhqmfeqefmqfS^e_Y]qcGp]DK\qp\ojrghArmVhi^g_fArglAjhrmRefeQmrfT_e^Z]rcH\]DLprp\,49,1,0.9998379945755005
cbrArmUcd^b_aA[CJprnF\[ArmN`a`Mmr[X^`_Par^_A^BrbkcbqAdmqcd_b^aA[CI\qnEp[Aqma`q`amq[W_`^Oaq^_A^BqbkojqAimqhi_g^fA\pq\KD]pGcqmfeqefmq]Y_e^SfqglAjhqghojrArmVhi^g_fA\prpLD]\HcrmRefeQmr]Z^e_TfrglAjhrgh,49,0,4.133414444051908e-11
cbrB^Aa_b^dcUmrAkbrmN`a`MmraP_`^X[rA[CJprnF\[Ar^_cbqB^Aa^b_dcqmdAkbqma`q`amqaO^`_W[qA[CI\qnEp[Aq^_ojqhjAf^g_ihqmiAhgqmfeqefmqfS^e_Y]qA\pq\KD]pGcqglojrhjAf_g^ihVmrAhgrmRefeQmrfT_e^Z]rA\prpLD]\Hcrgl,49,0,9.157885766993695e-14
cbrB^ArmUcd^b_aAkbrA[CJprnF\[Ar[X^`_ParmN`a`Mmr^_cbqB^Admqcd_b^aAkbqA[CI\qnEp[Aq[W_`^Oaqma`q`amq^_ojqhjAimqhi_g^fAhgqA\pq\KD]pGcq]Y_e^SfqmfeqefmqglojrhjArmVhi^g_fAhgrA\prpLD]\Hcr]Z^e_TfrmRefeQmrgl,49,0,3.154278265572628e-19
cbrbkA^Br^_ArmUcd^b_aArmM`a`NmraP_`^X[rA[\FnrpJC[cbqbkA^Bq^_Admqcd_b^aAqma`q`amqaO^`_W[qA[pEnq\IC[ojqghAjhqglAimqhi_g^fAqmfeqefmqfS^e_Y]qcGp]DK\qp\ojrghAjhrglArmVhi^g_fArmQefeRmrfT_e^Z]rcH\]DLprp\,49,0,0.1610168218612671
cbraP_`^X[rbkA^Br^_Aa_b^dcUmrA[CJprnF\[ArmM`a`NmrcbqaO^`_W[qbkA^Bq^_Aa^b_dcqmdA[CI\qnEp[Aqma`q`amqojqfS^e_Y]qghAjhqglAf^g_ihqmiA\pq\KD]pGcqmfeqefmqojrfT_e^Z]rghAjhrglAf_g^ihVmrA\prpLD]\HcrmQefeRmr,49,0,1.516353419090973e-17
cbrmM`a`NmrA^Br^_AkbraP_`^X[rA[\FnrpJC[Aa_b^dcUmrcbqma`q`amqA^Bq^_AkbqaO^`_W[qA[pEnq\IC[Aa^b_dcqmdojqmfeqefmqAjhqglAhgqfS^e_Y]qcGp]DK\qp\Af^g_ihqmiojrmQefeRmrAjhrglAhgrfT_e^Z]rcH\]DLprp\Af_g^ihVmr,49,0,5.70908815014648e-12
cbrA[\FnrpJC[A_^rmN`a`MmrB^AkbraP_`^X[rAa_b^dcUmrcbqA[pEnq\IC[A_^qma`q`amqB^AkbqaO^`_W[qAa^b_dcqmdojqcGp]DK\qp\AlgqmfeqefmqhjAhgqfS^e_Y]qAf^g_ihqmiojrcH\]DLprp\AlgrmRefeQmrhjAhgrfT_e^Z]rAf_g^ihVmr,49,0,1.1056533466557994e-09
cbrbkA[CJprnF\[ArA_^rmM`a`NmraP_`^X[rB^ArmUcd^b_acbqbkA[CI\qnEp[AqA_^qma`q`amqaO^`_W[qB^Admqcd_b^aojqghA\pq\KD]pGcqAlgqmfeqefmqfS^e_Y]qhjAimqhi_g^fojrghA\prpLD]\HcrAlgrmQefeRmrfT_e^Z]rhjArmVhi^g_f,49,0,1.1890117362911568e-11
cbrA[\FnrpJC[A^Br^_Aa_b^dcUmrArmN`a`MmraP_`^X[rbkcbqA[pEnq\IC[A^Bq^_Aa^b_dcqmdAqma`q`amqaO^`_W[qbkojqcGp]DK\qp\AjhqglAf^g_ihqmiAqmfeqefmqfS^e_Y]qghojrcH\]DLprp\AjhrglAf_g^ihVmrArmRefeQmrfT_e^Z]rgh,49,0,3.4258231669832416e-16
kbrmM`a`NmrB^A_^r[X^`_ParbcAa_b^dcUmrA[CJprnF\[Arkbqma`q`amqB^A_^q[W_`^OaqbcAa^b_dcqmdA[CI\qnEp[AqojqmfeqefmqhjAhgq]Y_e^SfqglAf^g_ihqmiA\pq\KD]pGcqojrmRefeQmrhjAhgr]Z^e_TfrglAf_g^ihVmrA\prpLD]\Hcr,49,0,0.0
kbr^_A^BrmN`a`Mmr[X^`_ParbcA[CJprnF\[ArAa_b^dcUmrkbq^_A^Bqma`q`amq[W_`^OaqbcA[CI\qnEp[AqAa^b_dcqmdojqghAjhqmfeqefmq]Y_e^SfqglA\pq\KD]pGcqAf^g_ihqmiojrghAjhrmQefeRmr]Z^e_TfrglA\prpLD]\HcrAf_g^ihVmr,49,0,2.180462449443345e-40
[CJprA[\FnrB^AkbraP_`^X[r^_Aa_b^dcUmrArmM`a`Nmrbc[CI\qA[pEnqB^AkbqaO^`_W[q^_Aa^b_dcqmdAqma`q`amqbc\pq\KD]pGcqglAojqfS^e_Y]qghAf^g_ihqmiAqmfeqefmqhj\prpLD]\HcrglAojrfT_e^Z]rghAf_g^ihVmrArmQefeRmrhj,49,0,1.324044483564962e-19
[CJprA[\FnrbcArB^Aa_b^dcUmrA_^raP_`^X[rmM`a`Nmrbk[CI\qA[pEnqbcAqB^Aa^b_dcqmdA_^qaO^`_W[qma`q`amqbk\pq\KD]pGcqhjAqglAf^g_ihqmiAhgqfS^e_Y]qmfeqefmqjo\prpLD]\HcrhjArglAf_g^ihVmrAhgrfT_e^Z]rmQefeRmrjo,49,0,1.351310624270359e-15
_^rmM`a`NmrnF\[ArpJC[Ar[X^`_ParB^AkbrbcAa_b^dcUmr_^qma`q`amqnEp[Aq\IC[Aq[W_`^OaqB^AkbqbcAa^b_dcqmdhgqmfeqefmqcGp]DK\qp\Aq]Y_e^SfqhjAojqglAf^g_ihqmihgrmRefeQmrcH\]DLprp\Ar]Z^e_TfrhjAojrglAf_g^ihVmr,49,0,7.093562999216374e-06
cbrmM`a`NmrnF\[ArpJC[Aa_b^dcUmrA^Br^_Ar[X^`_Parbkcbqma`q`amqnEp[Aq\IC[Aa^b_dcqmdA^Bq^_Aq[W_`^OaqbkhgqmfeqefmqcGp]DK\qp\Af^g_ihqmiAjhqAlgq]Y_e^SfqjohgrmQefeRmrcH\]DLprp\Af_g^ihVmrAjhrAlgr]Z^e_Tfrjo,49,0,1.0487508790275966e-15
kbraP_`^X[rnF\[ArpJC[ArmUcd^b_aAcbr^_ArmM`a`NmrB^kbqaO^`_W[qnEp[Aq\IC[Admqcd_b^aAcbq^_Aqma`q`amqB^ojqfS^e_Y]qcGp]DK\qp\Aimqhi_g^fAhgqAlgqmfeqefmqhjojrfT_e^Z]rcH\]DLprp\ArmVhi^g_fAhgrAlgrmQefeRmrhj,49,0,5.042941633231036e-28
cbrmN`a`MmraP_`^X[rA_^rB^ArmUcd^b_aAkbrnF\[A[CJprcbqma`q`amqaO^`_W[qA_^qB^Admqcd_b^aAkbqnEp[A[CI\qhgqmfeqefmqfS^e_Y]qglAqhjAimqhi_g^fAojqcGp]DK\qp\hgrmRefeQmrfT_e^Z]rglArhjArmVhi^g_fAojrcH\]DLprp\,49,0,2.8714488380325706e-16
kbrnF\[A[CJprAcbraP_`^X[rA_^rmN`a`MmrB^ArmUcd^b_akbqnEp[A[CI\qAcbqaO^`_W[qA_^qma`q`amqB^Admqcd_b^aojqcGp]DK\qp\AhgqfS^e_Y]qglAqmfeqefmqhjAimqhi_g^fojrcH\]DLprp\AhgrfT_e^Z]rglArmRefeQmrhjArmVhi^g_f,49,0,1.934313798738022e-21
rmUcd^b_aArpJC[A[\FnraP_`^X[rmN`a`MmrbkA^BrbcAr^_dmqcd_b^aAq\IC[A[pEnqaO^`_W[qma`q`amqbkA^BqbcAq^_imqhi_g^fA\pq\KD]pGcqfS^e_Y]qmfeqefmqghAjhqAojqglrmVhi^g_fA\prpLD]\HcrfT_e^Z]rmRefeQmrghAjhrAojrgl,49,0,3.833081843786591e-24
kbrB^A_^r[X^`_ParbcArmM`a`NmrnF\[A[CJprArmUcd^b_akbqB^A_^q[W_`^OaqbcAqma`q`amqnEp[A[CI\qAdmqcd_b^ahgqhjAlgq]Y_e^SfqAojqmfeqefmqcGp]DK\qp\Aimqhi_g^fhgrhjAlgr]Z^e_TfrAojrmQefeRmrcH\]DLprp\ArmVhi^g_f,49,0,3.744040883687663e-34
_^r[X^`_ParmN`a`MmrbkAcbrB^A[CJprnF\[ArAa_b^dcUmr_^q[W_`^Oaqma`q`amqbkAcbqB^A[CI\qnEp[AqAa^b_dcqmdhgq]Y_e^SfqmfeqefmqjoAjhqglA\pq\KD]pGcqAf^g_ihqmihgr]Z^e_TfrmQefeRmrjoAjhrglA\prpLD]\HcrAf_g^ihVmr,49,0,1.113233683014414e-08
rmM`a`Nmr^_AkbrA[\FnrpJC[A^BraP_`^X[rbcAa_b^dcUmrqma`q`amq^_AkbqA[pEnq\IC[A^BqaO^`_W[qbcAa^b_dcqmdqmfeqefmqghAjhqcGp]DK\qp\AlgqfS^e_Y]qjoAf^g_ihqmirmRefeQmrghAjhrcH\]DLprp\AlgrfT_e^Z]rjoAf_g^ihVmr,49,0,1.8079123267900066e-11
r^_AcbrB^Akbr[X^`_ParmM`a`NmrA[\FnrpJC[ArmUcd^b_aq^_AcbqB^Akbq[W_`^Oaqma`q`amqA[pEnq\IC[Admqcd_b^aqghAojqglAjhq]Y_e^SfqmfeqefmqcGp]DK\qp\Aimqhi_g^frghAojrglAjhr]Z^e_TfrmRefeQmrcH\]DLprp\ArmVhi^g_f,49,0,8.494786540858001e-10
kbrbcArmUcd^b_aA_^rmM`a`Nmr[X^`_ParA^BrA[\FnrpJC[kbqbcAdmqcd_b^aA_^qma`q`amq[W_`^OaqA^BqA[pEnq\IC[ojqhjAimqhi_g^fAhgqmfeqefmq]Y_e^SfqAlgqcGp]DK\qp\ojrhjArmVhi^g_fAhgrmQefeRmr]Z^e_TfrAlgrcH\]DLprp\,49,0,1.1636076990839683e-08
kbraP_`^X[rmM`a`NmrbcA[CJprnF\[ArA_^rB^Aa_b^dcUmrkbqaO^`_W[qma`q`amqbcA[CI\qnEp[AqA_^qB^Aa^b_dcqmdojqfS^e_Y]qmfeqefmqhjA\pq\KD]pGcqAhgqglAf^g_ihqmiojrfT_e^Z]rmQefeRmrhjA\prpLD]\HcrAhgrglAf_g^ihVmr,49,0,6.453117091776918e-37
r[X^`_ParbcA_^rmM`a`NmrnF\[ArpJC[A^BrbkArmUcd^b_aq[W_`^OaqbcA_^qma`q`amqnEp[Aq\IC[A^BqbkAdmqcd_b^aq]Y_e^SfqhjAhgqmfeqefmqcGp]DK\qp\AlgqjoAimqhi_g^fr]Z^e_TfrhjAhgrmRefeQmrcH\]DLprp\AlgrjoArmVhi^g_f,49,0,4.66819271226996e-14
[CJprnF\[AAA^BrmM`a`NmrbcArmUcd^b_aAkbraP_`^X[r^_[CI\qnEp[AAA^Bqma`q`amqbcAdmqcd_b^aAkbqaO^`_W[q^_\pq\KD]pGcqglAqmfeqefmqjoAimqhi_g^fAjhqfS^e_Y]qgh\prpLD]\HcrglArmRefeQmrjoArmVhi^g_fAjhrfT_e^Z]rgh,49,0,1.4999436154933266e-12
a_b^dcUmrAkbr[X^`_ParB^AAA[\FnrpJC[A_^rmM`a`Nmrbca^b_dcqmdAkbq[W_`^OaqB^AAA[pEnq\IC[A_^qma`q`amqbcf^g_ihqmiAojq]Y_e^SfqAlgqcGp]DK\qp\Ahgqmfeqefmqhjf_g^ihVmrAojr]Z^e_TfrAlgrcH\]DLprp\AhgrmQefeRmrhj,49,0,9.287476898656166e-10
rB^A_^rA[\FnrpJC[Aa_b^dcUmrAkbrmN`a`MmraP_`^X[rbcqB^A_^qA[pEnq\IC[Aa^b_dcqmdAkbqma`q`amqaO^`_W[qbcqjoAlgqcGp]DK\qp\Af^g_ihqmiAhgqmfeqefmqfS^e_Y]qhjrjoAlgrcH\]DLprp\Af_g^ihVmrAhgrmRefeQmrfT_e^Z]rhj,49,0,4.07293671011999e-10
rmN`a`MmraP_`^X[rbcA[CJprnF\[Ar^_AkbrB^Aa_b^dcUmrqma`q`amqaO^`_W[qbcA[CI\qnEp[Aq^_AkbqB^Aa^b_dcqmdqmfeqefmqfS^e_Y]qhjA\pq\KD]pGcqglAhgqjoAf^g_ihqmirmRefeQmrfT_e^Z]rhjA\prpLD]\HcrglAhgrjoAf_g^ihVmr,49,0,2.1515382808701133e-09
cbraP_`^X[rmM`a`NmrB^AAA[\FnrpJC[A_^rbkAa_b^dcUmrcbqaO^`_W[qma`q`amqB^AAA[pEnq\IC[A_^qbkAa^b_dcqmdojqfS^e_Y]qmfeqefmqAlgqcGp]DK\qp\AhgqhjAf^g_ihqmiojrfT_e^Z]rmQefeRmrAlgrcH\]DLprp\AhgrhjAf_g^ihVmr,49,0,3.7137767819626693e-16
a_b^dcUmrAcbrmN`a`MmrB^AAA[\FnrpJC[A_^raP_`^X[rbka^b_dcqmdAcbqma`q`amqB^AAA[pEnq\IC[A_^qaO^`_W[qbkf^g_ihqmiAjhqmfeqefmqAlgqcGp]DK\qp\AhgqfS^e_Y]qjof_g^ihVmrAjhrmQefeRmrAlgrcH\]DLprp\AhgrfT_e^Z]rjo,49,0,1.7405018669803402e-13
kbr[X^`_ParbcAr^_A^BrmN`a`MmrA[\FnrpJC[Aa_b^dcUmrkbq[W_`^OaqbcAq^_A^Bqma`q`amqA[pEnq\IC[Aa^b_dcqmdjhq]Y_e^SfqAlgqghAojqmfeqefmqcGp]DK\qp\Af^g_ihqmijhr]Z^e_TfrAlgrghAojrmRefeQmrcH\]DLprp\Af_g^ihVmr,49,0,1.7316286500878408e-27
cbrmN`a`MmrB^Akbr[X^`_Par^_AAA[\FnrpJC[Aa_b^dcUmrcbqma`q`amqB^Akbq[W_`^Oaq^_AAA[pEnq\IC[Aa^b_dcqmdjhqmfeqefmqjoAlgq]Y_e^SfqghAqcGp]DK\qp\Af^g_ihqmijhrmRefeQmrjoAlgr]Z^e_TfrghArcH\]DLprp\Af_g^ihVmr,49,0,6.841344823982354e-09
^BrnF\[ArpJC[AraP_`^X[rmN`a`MmrbkA_^rbcArmUcd^b_a^BqnEp[Aq\IC[AqaO^`_W[qma`q`amqbkA_^qbcAdmqcd_b^aojqcGp]DK\qp\AqfS^e_Y]qmfeqefmqglAhgqhjAimqhi_g^fojrcH\]DLprp\ArfT_e^Z]rmQefeRmrglAhgrhjArmVhi^g_f,49,0,5.622574054488487e-26
^Br^_Aa_b^dcUmrArbcAkbr[X^`_ParmM`a`NmrnF\[ArpJC[^Bq^_Aa^b_dcqmdAqbcAkbq[W_`^Oaqma`q`amqnEp[Aq\IC[hgqhjAf^g_ihqmiAqglAojq]Y_e^SfqmfeqefmqcGp]DK\qp\hgrhjAf_g^ihVmrArglAojr]Z^e_TfrmQefeRmrcH\]DLprp\,49,0,8.028315172467636e-20
kbrmN`a`MmraP_`^X[rB^Aa_b^dcUmrA_^rbcA[CJprnF\[AAkbqma`q`amqaO^`_W[qB^Aa^b_dcqmdA_^qbcA[CI\qnEp[AAlgqmfeqefmqfS^e_Y]qhjAf^g_ihqmiAhgqjoA\pq\KD]pGcqlgrmQefeRmrfT_e^Z]rhjAf_g^ihVmrAhgrjoA\prpLD]\Hcr,49,0,3.392842338962976e-38
^BrmM`a`Nmr^_Aa_b^dcUmrAcbrA[CJprA[\Fnr[X^`_Parbk^Bqma`q`amq^_Aa^b_dcqmdAcbqA[CI\qA[pEnq[W_`^OaqbkjhqmfeqefmqghAf^g_ihqmiAojqA\pq\KD]pGcq]Y_e^SfqgljhrmRefeQmrghAf_g^ihVmrAojrA\prpLD]\Hcr]Z^e_Tfrgl,49,0,4.2787451992082554e-21
_^rmN`a`MmrnF\[ArpJC[AcbraP_`^X[rAa_b^dcUmrA^Brbk_^qma`q`amqnEp[Aq\IC[AcbqaO^`_W[qAa^b_dcqmdA^BqbkjhqmfeqefmqcGp]DK\qp\AhgqfS^e_Y]qAf^g_ihqmiAlgqjojhrmRefeQmrcH\]DLprp\AhgrfT_e^Z]rAf_g^ihVmrAlgrjo,49,0,1.2646783267497867e-22
_^rmM`a`NmrnF\[ArpJC[Acbr[X^`_ParbkArmUcd^b_aA^Br_^qma`q`amqnEp[Aq\IC[Acbq[W_`^OaqbkAdmqcd_b^aA^BqjhqmfeqefmqcGp]DK\qp\Ahgq]Y_e^SfqjoAimqhi_g^fAlgqjhrmQefeRmrcH\]DLprp\Ahgr]Z^e_TfrjoArmVhi^g_fAlgr,49,0,8.720792317451487e-12
^BraP_`^X[rA[\FnrpJC[ArmUcd^b_aA_^rmN`a`MmrAcbrbk^BqaO^`_W[qA[pEnq\IC[Admqcd_b^aA_^qma`q`amqAcbqbklgqfS^e_Y]qcGp]DK\qp\Aimqhi_g^fAjhqmfeqefmqAhgqjolgrfT_e^Z]rcH\]DLprp\ArmVhi^g_fAjhrmQefeRmrAhgrjo,49,0,2.044657032660574e-13
a_b^dcUmrAr[X^`_ParB^AcbrbkA[CJprA[\FnrmM`a`Nmr^_a^b_dcqmdAq[W_`^OaqB^AcbqbkA[CI\qA[pEnqma`q`amq^_f^g_ihqmiAq]Y_e^SfqhjAhgqjoA\pq\KD]pGcqmfeqefmqglf_g^ihVmrAr]Z^e_TfrhjAhgrjoA\prpLD]\HcrmRefeQmrgl,49,0,3.9833233933528334e-11
cbr[X^`_ParmN`a`MmrbkA[CJprnF\[ArB^Ar^_ArmUcd^b_acbq[W_`^Oaqma`q`amqbkA[CI\qnEp[AqB^Aq^_Admqcd_b^aojq]Y_e^SfqmfeqefmqglA\pq\KD]pGcqhjAqghAimqhi_g^fojr]Z^e_TfrmRefeQmrglA\prpLD]\HcrhjArghArmVhi^g_f,49,0,9.667744374692623e-15
cbrmN`a`MmrbkA[CJprnF\[ArB^A_^raP_`^X[rAa_b^dcUmrcbqma`q`amqbkA[CI\qnEp[AqB^A_^qaO^`_W[qAa^b_dcqmdojqmfeqefmqglA\pq\KD]pGcqhjAhgqfS^e_Y]qAf^g_ihqmiojrmRefeQmrglA\prpLD]\HcrhjAhgrfT_e^Z]rAf_g^ihVmr,49,0,2.4032784748746233e-17
cbrbkA[CJprnF\[ArmM`a`Nmr[X^`_Par^_ArmUcd^b_aArB^cbqbkA[CI\qnEp[Aqma`q`amq[W_`^Oaq^_Admqcd_b^aAqB^hgqjoA\pq\KD]pGcqmfeqefmq]Y_e^SfqglAimqhi_g^fAqhjhgrjoA\prpLD]\HcrmRefeQmr]Z^e_TfrglArmVhi^g_fArhj,49,0,7.717787520178376e-11
cbr^_A[CJprnF\[ArbkA^BraP_`^X[rmN`a`MmrAa_b^dcUmrcbq^_A[CI\qnEp[AqbkA^BqaO^`_W[qma`q`amqAa^b_dcqmdhgqglA\pq\KD]pGcqjoAjhqfS^e_Y]qmfeqefmqAf^g_ihqmihgrglA\prpLD]\HcrjoAjhrfT_e^Z]rmQefeRmrAf_g^ihVmr,49,0,2.991284873132827e-07
